具体地址,小区名称,格局,总价,每平米价格,朝向,面积,楼层,装修,房屋结构
顾乡凯德广场,清河湾小区,1室1厅,78,10489,西 北,74.37,7,精装,板楼
顾乡大街,美晨家园,2室1厅,41.8,6853,南,61,7,简装,板塔结合
群力新区,星光耀广场,1室2厅,60,9231,南,65,32,精装,板楼
建国公园,松林街,1室0厅,27,8467,南,31.89,7,简装,板塔结合
兆麟校,一面街,1室0厅,29.5,8677,东,34,7,简装,板楼
顾乡大街,康安小区(道里区),2室2厅,39,8149,南 北,47.86,7,简装,板楼
爱建,爱建非常男女,1室1厅,88,15439,西,57,30,精装,板塔结合
爱建,爱建非常男女,1室1厅,96.8,15034,南,64.39,30,精装,板塔结合
爱建,中兴家园,2室1厅,110,13925,西北,79,32,精装,板塔结合
经纬街,经纬四道街,1室1厅,90,23685,南,38,4,精装,塔楼
兆麟校,麦凯乐国际公寓,1室1厅,80,13865,西,57.7,29,简装,塔楼
建国公园,紫金城,2室1厅,178,13485,南 北,132,32,精装,板楼
中央大街,上游街,3室1厅,85,9660,南 北,88,7,精装,板楼
西大桥商圈,民众小区,1室1厅,28,8753,西南,31.99,7,简装,板楼
群力新区,海富禧园,2室1厅,115,14393,南 北,79.9,18,精装,板楼
爱建,工程街,2室1厅,56.8,11592,东 西,49,7,简装,板楼
建国公园,钢铁街住宅小区,2室1厅,39.8,7128,南,55.84,8,精装,塔楼
顾乡大街,新华小区(道里区),2室1厅,51.8,8843,南 西,58.58,8,简装,板楼
安字片,安固街,2室1厅,73,9901,南 北,73.73,7,精装,板塔结合
工农大街,宜居家园,3室2厅,122,7407,南 北,164.71,6,精装,塔楼
中央大街,上游街,1室1厅,38,11593,南,32.78,6,简装,板楼
中央大街,东风街,2室1厅,46,12106,西 北,38,7,简装,板楼
安字片,安定街,2室1厅,55,8401,南 北,65.47,7,精装,板楼
建国公园,正阳花园,2室1厅,115,10551,南 北,109,8,简装,板塔结合
哈西商圈,哈西民主家园,2室1厅,63.8,10127,南,63,37,简装,板楼
西大桥商圈,欧洲新城,3室1厅,210,11076,南 东 西,189.6,27,精装,板塔结合
群力新区,海富锦园,3室1厅,168,14743,南 北,113.96,18,精装,板塔结合
安字片,经纬十一道街,2室1厅,68,8000,南 北,85,8,简装,板楼
公路大桥,共乐小区,3室1厅,89.8,5678,南 北,158.17,5,简装,板楼
中央大街,九站街,2室0厅,69.8,12593,西南,55.43,7,简装,板塔结合
建国公园,爱丁堡,2室1厅,75,12712,南,59,32,简装,板塔结合
团结萧红校哈站北秀宾馆,经纬头道街,2室1厅,44,9982,西 南,44.08,7,简装,板楼
工农大街,翡翠城,2室1厅,179,16273,东 西,110,32,精装,板塔结合
顾乡大街,康安小区(道里区),1室0厅,32.8,9605,西南,34.15,8,精装,板楼
哈西商圈,恒兴花园,2室1厅,62,7174,南 北,86.43,7,精装,板楼
工农大街,群力新苑西区,2室1厅,56,10011,东南,55.94,7,简装,暂无数据
顾乡大街,新天地家园,2室1厅,54,7606,东 西,71,7,其他,板楼
工农大街,翡翠城,2室1厅,155,13270,东 西,116.81,32,精装,板楼
工农大街,宜居家园,2室1厅,96,9553,南 北,100.5,6,其他,塔楼
工农大街,报达文化嘉园第一期,2室1厅,105,10721,西南 东北,97.94,7,其他,板楼
顾乡大街,美晨家园,2室1厅,93,11341,南 北 东,82.01,7,精装,板塔结合
顾乡凯德广场,宝宇荣耀天地,3室2厅,235,15265,南 北,153.95,26,其他,塔楼
群力新区,保利上城,3室1厅,310,23665,南 北,131,6,其他,板楼
公路大桥,河阳街,2室1厅,55,8334,西南 西北,66,7,其他,板楼
工农大街,民生尚都瑞园,2室1厅,99.8,9241,南 北,108,6,其他,板楼
工农大街,新城小区,2室1厅,55,10174,南,54.06,8,其他,板楼
顾乡大街,溪畔嘉园,2室1厅,95,8797,东 西,108,8,其他,板楼
爱建,中兴家园,1室1厅,115,12922,西,89,32,其他,板塔结合
群力新区,中海·紫御观邸,2室1厅,150,16854,南,89,31,其他,板楼
群力新区,保利城,2室1厅,125,14706,南,85,33,其他,板楼
哈西商圈,红星城,1室1厅,95,13789,南,68.9,24,其他,暂无数据
公路大桥,哈药路,1室1厅,39.5,9635,南,41,8,其他,板楼
安字片,安道街,1室1厅,38,9224,南,41.2,7,其他,板楼
工农大街,迎宾小区,2室1厅,65.8,10562,南 北,62.3,7,其他,板楼
群力新区,汇锦庄园,4室1厅,610,28215,南 北,216.2,19,其他,板楼
公路大桥,河江街,1室1厅,18,6296,南,28.59,9,其他,板塔结合
群力新区,海富康城,2室1厅,85,10898,南 北,78,7,其他,板塔结合
工农大街,新城花园,2室1厅,74,10883,南,68,7,其他,板楼
群力新区,盛和天下,4室2厅,650,29003,南 北,224.12,30,其他,板楼
群力新区,海富第五大道,2室1厅,185,18504,东 西,99.98,7,精装,板楼
群力新区,海富康城,2室2厅,146,10736,南 北,136,18,简装,暂无数据
群力新区,海富康城,2室1厅,96.8,9461,南 北,102.32,7,精装,板塔结合
顾乡大街,乡社街西区,2室1厅,38,6209,南 北,61.21,8,精装,板塔结合
群力新区,海富康城,2室1厅,45.8,7634,南 北,60,6,精装,板楼
顾乡大街,新天地家园,3室2厅,150,10274,东 西 北,146,20,精装,板楼
群力新区,群力新城中区,3室2厅,240,17585,南 北,136.48,15,精装,暂无数据
公路大桥,光华小区,3室2厅,198,12693,南 北,156,7,精装,板楼
顾乡凯德广场,福順尚景,3室2厅,189.8,13461,南 北,141,31,精装,板塔结合
兆麟校,哈威广场威乐斯大厦99号公馆,1室1厅,58,13182,西,44,38,精装,塔楼
群力新区,恒盛豪庭,3室2厅,300,17752,南,169,30,精装,板楼
安字片,安发街,2室1厅,56,6363,南 西,88.02,7,简装,板楼
顾乡大街,电炉小区,2室1厅,68,9715,东 西,70,8,精装,板楼
顾乡凯德广场,南方花园,2室1厅,58,6106,南 北,95,7,精装,板楼
工农大街,漫步·巴黎,3室2厅,240,15724,南 西 北,152.64,8,简装,板楼
工农大街,翡翠城,3室1厅,185,13121,南 北,141,32,精装,板楼
顾乡大街,郁金台,3室2厅,175,14000,南 北,125,29,精装,板楼
顾乡凯德广场,南方花园,3室1厅,123.8,9540,南 北,129.77,7,精装,板楼
兆麟校,买卖街,2室2厅,117,11111,南 北,105.31,7,精装,板楼
顾乡凯德广场,清河湾小区,3室1厅,150,10000,南 北,150,30,简装,暂无数据
群力新区,财智公馆,2室1厅,75,14151,东,53,33,简装,板塔结合
经纬街,经纬八道街,2室1厅,57,7125,东 西,80,8,简装,板楼
群力新区,银泰城,2室1厅,135,13236,西南,102,31,精装,板塔结合
哈西商圈,恒祥城二期,2室1厅,132,13440,南 北,98.22,32,精装,板塔结合
兆麟校,东方明珠公寓,3室2厅,150,8401,东 西,178.57,25,简装,塔楼
安字片,安广街,2室1厅,22.8,4904,西南,46.5,8,简装,板楼
顾乡凯德广场,天合小区,2室1厅,46,6572,南 北,70,8,精装,板楼
哈西商圈,恒祥城一期,2室1厅,85,13981,南,60.8,32,精装,板塔结合
工农大街,漫步·巴黎,3室2厅,260,17230,南 北,150.9,11,精装,板楼
群力新区,海富康城,2室1厅,130,10484,南 北,124,7,简装,板塔结合
顾乡大街,都市秀景,2室1厅,112,10091,东 西,111,8,精装,板楼
安字片,抚顺街,2室1厅,135,13236,东南,102,19,简装,板楼
顾乡大街,电炉小区,2室1厅,55,6809,南 北,80.78,8,精装,板楼
建国公园,康健小区,3室1厅,70,5000,南 北,140,7,简装,板楼
安字片,安化街(安详街),2室1厅,75,7813,南 北,96,7,简装,板塔结合
哈西商圈,恒兴花园,2室1厅,58,6922,南 北,83.8,7,精装,板楼
顾乡大街,乡政街,2室1厅,59,8929,西,66.08,8,精装,暂无数据
群力新区,河松小区二期,2室1厅,78,8667,西南,90,7,精装,板楼
顾乡大街,美晨家园,2室1厅,127,10771,东 西,117.91,19,精装,板塔结合
顾乡大街,美晨家园,2室1厅,130,10834,东 西,120,19,精装,板塔结合
顾乡大街,新天地家园,2室1厅,140,11291,东 西,124,20,精装,板楼
工农大街,报达文化嘉园第一期,2室1厅,71,10648,东 北,66.68,7,精装,板楼
哈西商圈,红星城,3室1厅,136,11240,南 北,121,25,简装,板楼
工农大街,宜居家园,3室2厅,139,8476,南 北,164,6,毛坯,塔楼
顾乡凯德广场,湖景春晓,3室2厅,180,11893,南 西 北,151.36,29,简装,板楼
工农大街,漫步·巴黎,2室1厅,145.8,15166,东 南,96.14,19,毛坯,板楼
工农大街,新城小区,2室1厅,90,9783,南 北,92,7,精装,板楼
群力新区,恒盛豪庭,1室1厅,130,18572,南,70,32,简装,板楼
顾乡大街,顾乡大街,2室1厅,66,6535,南 北,101,8,精装,板楼
顾乡凯德广场,福順尚景,2室1厅,111,12198,南,91,31,简装,板塔结合
顾乡大街,百合名苑(道里区),2室1厅,42,7830,东,53.64,8,简装,板楼
哈西商圈,新大发国际,2室1厅,98,12099,南 北,81,32,精装,板楼
兆麟校,买卖街,2室1厅,65,6250,东 西,104,7,简装,板楼
安字片,安静街,2室1厅,30,4951,南 北,60.6,7,简装,板塔结合
群力新区,恒盛皇家花园,2室1厅,185,18044,南 北,102.53,17,精装,板楼
工农大街,宜居家园,2室2厅,120,10932,南 北,109.77,6,简装,塔楼
顾乡大街,电炉小区,2室1厅,38,5847,南 北,65,8,简装,板楼
群力新区,恒大帝景,3室2厅,138,12846,南,107.43,24,精装,板楼
西大桥商圈,欧洲新城,2室1厅,123.8,11255,南,110,30,精装,板塔结合
群力新区,河政花园（公务员小区）,2室1厅,98,10770,东南,91,7,精装,板楼
建国公园,爱丁堡,2室2厅,135,10800,南 北,125,32,简装,板楼
群力新区,海富第五大道,3室2厅,280,17392,东 西 北,161,9,精装,板楼
群力新区,群力观江国际,4室2厅,350,20589,南 北,170,30,精装,板楼
公路大桥,河润街,车位,43,6418,南,67,67,板楼,板楼
群力新区,海富第五大道,2室1厅,210,19091,东 西,110,7,精装,板楼
工农大街,群力新苑东区,2室1厅,57,10377,南,54.93,6,简装,板楼
工农大街,群力新苑东区,2室1厅,50,9039,南,55.32,4,简装,板楼
公路大桥,共乐西头道街,1室1厅,34,7235,南,47,8,精装,板塔结合
群力新区,恒盛皇家花园,3室2厅,235,18360,南 北,128,26,精装,板楼
建国公园,松源街,2室2厅,87.6,6489,东 西,135,8,精装,板楼
西大桥商圈,民众小区,2室1厅,55,6196,南 北,88.77,7,精装,板楼
哈西商圈,恒祥城一期,2室1厅,168,13376,南 北,125.6,33,简装,板塔结合
公路大桥,前进路,2室1厅,27,5517,东 西,48.94,7,简装,板塔结合
群力新区,海富康城,2室1厅,130,10318,南 北,126,7,精装,板塔结合
公路大桥,华侨小区,2室1厅,74,9857,西北,75.08,7,简装,板楼
中央大街,友谊路,2室1厅,78,10400,东 西,75,9,简装,板楼
顾乡大街,溪畔嘉园,2室1厅,80,8211,南 北,97.44,8,简装,板塔结合
工农大街,阳光印象,2室1厅,110,13222,南,83.2,31,精装,板楼
群力新区,招商贝肯山二期,3室1厅,295,21692,南 北,136,30,精装,板楼
群力新区,群力观江国际,3室1厅,400,23530,南 北,170,26,精装,板楼
中央大街,高谊街,2室1厅,62,9944,东 西,62.35,7,简装,板楼
群力新区,盛和世纪,3室2厅,350,21213,南 北,165,32,精装,板楼
安字片,安和街,2室1厅,40.9,5454,南 北,75,7,简装,板塔结合
群力新区,恒盛豪庭,2室2厅,208,18408,南 北,113,30,精装,板楼
群力新区,恒盛皇家花园,2室1厅,160,17175,南,93.16,32,精装,板楼
哈西商圈,康安家园,2室1厅,105,10195,南 北,103,8,简装,板楼
工农大街,丽水雅居,2室1厅,111,13875,南,80,14,精装,板楼
工农大街,群力新苑东区,2室1厅,135.8,10610,南 北,128,18,简装,暂无数据
群力新区,河松小区二期,2室1厅,75,5985,南 北,125.32,7,精装,板楼
群力新区,天鹅湾,3室2厅,205,16142,东 南 北,127,18,精装,板楼
群力新区,群力新城中区,3室1厅,270,16364,南 北,165,24,精装,板楼
公路大桥,河清街,2室1厅,47.5,5723,南,83,8,简装,板楼
顾乡大街,溪畔嘉园,2室1厅,76.8,9722,东 西 北,79,8,精装,板楼
顾乡凯德广场,宝宇荣耀天地,2室1厅,161.8,13712,南 北,118,31,精装,塔楼
公路大桥,光华小区,2室1厅,77,10187,南 北,75.59,7,简装,板楼
群力新区,天鹅湾,2室1厅,176,15864,南,110.95,25,精装,板楼
群力新区,华风江畔,2室2厅,140,10145,南 北,138,8,简装,板楼
安字片,安国街,2室1厅,57,5700,南 北,100,8,简装,板楼
公路大桥,环桥家园,2室1厅,90,8101,东 西,111.11,6,精装,板塔结合
中央大街,荣耀世纪,3室2厅,256,13764,西北,186,22,精装,板楼
群力新区,玫瑰湾,2室2厅,165,15781,南,104.56,32,精装,板楼
安字片,安固街,2室1厅,45,5233,南,86,7,简装,板塔结合
团结萧红校哈站北秀宾馆,地德里小区(抚顺街),3室2厅,110,7483,东 西,147,8,简装,板塔结合
安字片,安国街,3室1厅,40,5059,东 西,79.08,8,简装,暂无数据
建国公园,宝融上元府邸,2室2厅,165,12962,南 北,127.3,32,精装,板楼
群力新区,群力家园k区,3室2厅,220,13925,东 西 北,158,26,简装,暂无数据
群力新区,恒盛皇家花园,3室2厅,210,16536,南 北,127,32,毛坯,板楼
顾乡大街,达江小区,3室1厅,81,6747,西 北,120.06,8,简装,板楼
顾乡大街,新天地家园,2室1厅,145,11600,东 西,125,20,精装,板楼
工农大街,新城小区,2室1厅,53,9815,南 北,54,7,简装,板楼
西大桥商圈,欧洲新城,2室2厅,159,12720,南 北,125,34,精装,板楼
群力新区,招商贝肯山,2室1厅,225,17308,南 北,130,25,精装,板楼
群力新区,群力家园C区,2室1厅,146,13273,南 北,110,18,简装,板楼
群力新区,盛和世纪,3室2厅,298,18171,南 北,164,32,精装,板楼
顾乡凯德广场,南方花园,3室1厅,130,10157,南 北,128,7,精装,板楼
群力新区,宝石花园,3室1厅,152.8,13523,南 西 北,113,6,精装,板楼
群力新区,恒大帝景,3室2厅,205,16270,南 北,126,21,精装,板楼
哈西商圈,恒祥城一期,3室2厅,220,16059,南,137,32,精装,板塔结合
工农大街,迎宾小区,2室1厅,92.5,8645,南,107,19,简装,板楼
哈西商圈,新大发国际,2室2厅,112,11370,南,98.51,32,简装,板楼
群力新区,河柏小区,3室1厅,175,11514,南 北,152,7,精装,板塔结合
哈西商圈,新政家园,2室2厅,110,11000,东 西,100,27,精装,暂无数据
工农大街,迎宾小区,2室1厅,48,9600,南 北,50,7,简装,板楼
群力新区,群力新城中区,2室2厅,230,14025,南 北,164,26,精装,板楼
群力新区,海富第五大道,3室1厅,300,21429,南 北,140,7,毛坯,板楼
顾乡凯德广场,通顺街,2室1厅,65,8125,南 北,80,7,简装,板楼
建国公园,紫金城,2室1厅,142,12296,南,115.49,32,精装,板楼
中央大街,红专街,3室1厅,83,8925,南 北,93,7,简装,板楼
顾乡大街,达江小区,2室1厅,75,8805,东 南 北,85.18,7,简装,板楼
群力新区,海富康城,3室1厅,58,7590,东 南 北,76.42,7,简装,板塔结合
顾乡凯德广场,福順尚景,2室1厅,99,12223,南,81,31,简装,板楼
建国公园,爱丁堡,2室1厅,165,13096,南 北,126,32,精装,板楼
群力新区,汇锦香槟湾,3室1厅,238,17036,东 南 北,139.71,33,精装,板楼
顾乡大街,乡政街,1室1厅,18,5143,南,35,8,简装,暂无数据
哈西商圈,恒祥城一期,3室2厅,248,20496,南 北,121,32,精装,板楼
安字片,安发街,3室1厅,71.8,7253,西南,99,8,简装,塔楼
群力新区,保利城,2室2厅,150,17046,南 北,88,33,精装,板楼
西大桥商圈,欧洲新城,2室1厅,125,11364,南 北,110,14,精装,板塔结合
群力新区,翠湖天地璞园,3室2厅,258,17245,南 北,149.61,30,精装,板楼
安字片,安德街,2室1厅,59.5,7934,南 北,75,8,简装,板楼
顾乡大街,康安小区(道里区),2室1厅,35,6690,东 南,52.32,7,简装,板楼
中央大街,红专街,2室1厅,73,10747,东 西,67.93,7,简装,板楼
顾乡大街,利民街,2室2厅,51,5731,南 北,89,8,简装,平房
群力新区,恒祥空间,3室1厅,173,13516,南 北,128,26,精装,板楼
哈西商圈,恒祥城一期,2室2厅,170,12978,南 北,131,32,精装,板塔结合
安字片,安发街,2室1厅,44,8000,南 北,55,8,精装,板楼
中央大街,中央经典,3室2厅,427,18440,东 北 西,231.57,24,精装,板楼
中央大街,马迭尔大厦,2室1厅,220,14534,东,151.37,26,精装,塔楼
群力新区,海富康城,2室2厅,125,10163,南 北,123,7,精装,板塔结合
顾乡大街,郁金台,2室2厅,160,14286,南 北,112,33,简装,板楼
群力新区,恒盛豪庭,2室1厅,174,17228,南,101,28,简装,板楼
顾乡凯德广场,通顺小区,2室1厅,79.8,9017,东 西,88.5,7,精装,板楼
顾乡凯德广场,福順尚景,2室1厅,143,12358,南 北,115.72,32,精装,板楼
公路大桥,建国人和小区,2室2厅,140,8236,南 北,170,8,精装,板楼
群力新区,河松小区一期,2室1厅,105,8268,南 北,127,7,简装,板楼
群力新区,招商贝肯山,2室2厅,198,14245,南 北,139,25,毛坯,板楼
群力新区,海富臻园,3室1厅,216,15909,南 北,135.78,18,精装,板楼
群力新区,河柏小区,2室1厅,57.8,9175,东 西,63,7,简装,板楼
西大桥商圈,欧洲新城,1室1厅,83,11858,东南,70,14,精装,板塔结合
安字片,安平街,2室1厅,24,4000,南 北,60,8,精装,板楼
群力新区,汇锦香槟湾,3室2厅,248,17715,南 北,140,33,精装,板楼
西大桥商圈,民众小区,2室1厅,41.9,6254,南 北,67,8,简装,暂无数据
群力新区,河松小区三期,2室1厅,97,7294,南 北,133,7,精装,暂无数据
群力新区,恒大天地人和,3室2厅,298,18283,南 北,163,31,精装,板楼
工农大街,上和园著,3室2厅,248,21566,南 北,115,11,精装,板楼
群力新区,河源小区,2室1厅,138.5,11542,南 北,120,7,精装,板楼
群力新区,海富康城,2室1厅,100,9804,南 北,102,7,简装,板楼
哈西商圈,恒祥城一期,2室2厅,157,12077,东 西,130,30,简装,板楼
兆麟校,新华广场,2室1厅,60,5826,南 北,103,8,精装,板楼
哈西商圈,红星城,3室1厅,144.8,12699,南 北,114.03,25,精装,板楼
哈西商圈,恒祥城二期,3室1厅,165,12314,南 北,134,32,精装,板楼
顾乡大街,美晨家园,2室1厅,117,12062,南 北,97,7,简装,板塔结合
群力新区,盛和世纪,4室2厅,680,29566,南 北,230,5,精装,板楼
顾乡大街,美晨家园,2室1厅,116,10266,南 北,113,7,精装,板塔结合
公路大桥,民安小区(道里区),2室1厅,65,7991,南 北,81.35,8,简装,板楼
群力新区,河鼓小区,2室1厅,72,8889,南 北,81,8,精装,板楼
群力新区,恒盛豪庭,3室2厅,300,17648,南 北,170,30,精装,板楼
安字片,安固街,2室1厅,85,8334,南 北,102,7,简装,板塔结合
群力新区,恒盛豪庭,3室2厅,350,18422,南 北,190,27,毛坯,板楼
安字片,安定街,2室1厅,46,6053,南 北,76,7,简装,板楼
群力新区,盛和世纪,3室2厅,490,25655,南 北,191,32,精装,板楼
